Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2020-09-13,2020,Greenwich,,2650000.0,Single Family,Detached House,3,2,957.0,1.0254395,East
2020-09-15,2020,Greenwich,1485120.0,1700000.0,Single Family,Detached House,3,3,903.0,1.0254395,North
2020-09-17,2020,Fairfield,260190.0,284701.0,Single Family,Detached House,3,3,953.0,1.0254395,North
2020-09-18,2020,West Hartford,,250000.0,?,Detached House,3,1,1090.0,1.0254395,North
2020-09-18,2020,Bridgeport,236250.0,335000.0,Single Family,Detached House,3,2,1011.0,1.0254395,East
2020-09-18,2020,West Hartford,150150.0,260000.0,Single Family,Detached House,3,3,912.0,1.0254395,North
2020-09-18,2020,Fairfield,360150.0,670000.0,Single Family,Detached House,3,3,1049.0,1.0254395,North
2020-09-18,2020,Greenwich,902230.0,1175000.0,Single Family,Detached House,3,1,1074.0,1.0254395,East
2020-09-19,2020,Bridgeport,329840.0,674933.0,Single Family,Detached House,3,3,1069.0,1.0254395,West
2020-09-20,2020,Norwalk,,390000.0,Two Family,Duplex,4,3,1243.0,1.0254395,North
2020-09-20,2020,,102200.0,92500.0,Single Family,Detached House,3,3,923.0,1.0254395,South
2020-09-20,2020,Fairfield,620340.0,910000.0,Single Family,Detached House,3,1,1065.0,1.0254395,West
2020-09-21,2020,Bridgeport,116810.0,116600.0,Two Family,Duplex,4,2,1392.0,1.0254395,West
2020-09-21,2020,Bridgeport,150830.0,225000.0,Two Family,Duplex,4,4,1480.0,1.0254395,West
2020-09-24,2020,West Hartford,322700.0,426000.0,Single Family,Detached House,3,1,,1.0254395,South
2020-09-24,2020,West Hartford,337260.0,325000.0,Single Family,Detached House,3,2,,1.0254395,South
2020-09-24,2020,Greenwich,,565000.0,Single Family,Detached House,3,3,1086.0,1.0254395,North
2020-09-25,2020,West Hartford,459970.0,725000.0,?,Detached House,3,1,1074.0,1.0254395,West
2020-09-25,2020,West Hartford,289380.0,288101.0,?,Detached House,3,2,910.0,1.0254395,North
2020-09-26,2020,Fairfield,234430.0,350000.0,Single Family,Detached House,3,1,959.0,1.0254395,East
2020-09-26,2020,Greenwich,698250.0,950000.0,Two Family,Duplex,4,3,1231.0,1.0254395,North
2020-09-27,2020,West Hartford,261310.0,407500.0,Single Family,Detached House,3,2,907.0,1.0254395,South
2020-09-27,2020,Greenwich,914200.0,1529500.0,Single Family,Detached House,3,1,1046.0,1.0254395,North
2020-09-27,2020,Fairfield,,680000.0,Single Family,Detached House,3,1,,1.0254395,East
2020-09-27,2020,Bridgeport,90960.0,120000.0,Single Family,Detached House,3,1,1030.0,1.0254395,South
2020-09-27,2020,West Hartford,238980.0,150000.0,Two Family,Duplex,4,3,1398.0,1.0254395,North
2020-09-27,2020,West Hartford,158900.0,195000.0,Single Family,Detached House,3,3,937.0,1.0254395,North
2020-09-28,2020,,77330.0,155000.0,?,Detached House,3,1,1077.0,1.0254395,West
2020-10-01,2020,,58810.0,88000.0,?,Detached House,3,1,960.0,1.0254395,West
2020-10-01,2020,Greenwich,2972060.0,6300000.0,Single Family,Detached House,3,1,1100.0,1.0254395,South
2020-10-01,2020,Bridgeport,,220000.0,Single Family,Detached House,3,2,905.0,1.0254395,West
2020-10-01,2020,Fairfield,195580.0,305000.0,Two Family,Duplex,4,3,1210.0,1.0254395,East
2020-10-01,2020,,54460.0,100000.0,Single Family,Detached House,3,2,1077.0,1.0254395,West
2020-10-01,2020,Waterbury,88360.0,75000.0,Single Family,Detached House,3,2,,1.0254395,South
2020-10-01,2020,Fairfield,320530.0,450000.0,Single Family,Detached House,3,2,908.0,1.0254395,South
2020-10-01,2020,Waterbury,126810.0,230000.0,Single Family,Detached House,3,1,1023.0,1.0254395,South
2020-10-01,2020,,197680.0,220000.0,Single Family,Detached House,3,2,1077.0,1.0254395,North
2020-10-01,2020,Greenwich,452480.0,750000.0,Two Family,Duplex,4,3,1386.0,1.0254395,South
2020-10-01,2020,Bridgeport,188210.0,413000.0,Three Family,Triplex,6,4,1985.0,1.0254395,East
2020-10-02,2020,,131070.0,270000.0,Four Family,Fourplex,8,6,2945.0,1.0254395,East
2020-10-02,2020,,120630.0,195000.0,Two Family,Duplex,4,4,1393.0,1.0254395,East
2020-10-02,2020,Stamford,437270.0,745000.0,Single Family,Detached House,3,2,916.0,1.0254395,North
2020-10-02,2020,Stamford,236140.0,440000.0,Two Family,Duplex,4,2,1418.0,1.0254395,West
2020-10-02,2020,Bridgeport,191790.0,309000.0,?,Triplex,6,4,2178.0,1.0254395,North
2020-10-02,2020,Stamford,275890.0,425000.0,Single Family,Detached House,3,2,1036.0,1.0254395,West
2020-10-02,2020,Bridgeport,88440.0,199800.0,Single Family,Detached House,3,3,913.0,1.0254395,North
2020-10-02,2020,,65330.0,42000.0,Single Family,Detached House,3,1,982.0,1.0254395,South
2020-10-03,2020,Stamford,279450.0,500000.0,Two Family,Duplex,4,4,1473.0,1.0254395,East
2020-10-03,2020,Bridgeport,105380.0,170000.0,?,Triplex,6,4,2020.0,1.0254395,South
2020-10-03,2020,Fairfield,374990.0,610000.0,Single Family,Detached House,3,1,,1.0254395,North
2020-10-03,2020,Fairfield,374710.0,565000.0,Single Family,Detached House,3,3,1035.0,1.0254395,West
2020-10-04,2020,Stamford,246320.0,257000.0,Single Family,Detached House,3,1,1090.0,1.0254395,West
2020-10-05,2020,West Hartford,,449500.0,?,Detached House,3,2,1024.0,1.0254395,West
2020-10-09,2020,Bridgeport,,280000.0,Two Family,Duplex,4,2,,1.0254395,East
2020-10-09,2020,Bridgeport,75160.0,140000.0,?,Detached House,3,1,,1.0254395,East
2020-10-09,2020,Greenwich,533750.0,809200.0,Single Family,Detached House,3,3,999.0,1.0254395,East
2020-10-10,2020,Greenwich,218890.0,399900.0,Single Family,Detached House,3,1,903.0,1.0254395,East
2020-10-10,2020,Bridgeport,117610.0,239000.0,Single Family,Detached House,3,1,919.0,1.0254395,North
2020-10-11,2020,,,253400.0,Single Family,Detached House,3,1,1032.0,1.0254395,North
2020-10-11,2020,Bridgeport,86210.0,86000.0,Single Family,Detached House,3,1,1100.0,1.0254395,West
2020-10-11,2020,Bridgeport,92600.0,144000.0,Three Family,Triplex,6,4,1850.0,1.0254395,East
2020-10-12,2020,Waterbury,74190.0,127500.0,?,Detached House,3,2,1094.0,1.0254395,West
2020-10-12,2020,Waterbury,98690.0,175901.0,Two Family,Duplex,4,2,1431.0,1.0254395,North
2020-10-12,2020,West Hartford,222180.0,310000.0,Two Family,Duplex,4,3,1389.0,1.0254395,West
2020-10-15,2020,,37140.0,117500.0,Three Family,Triplex,6,4,,1.0254395,East
2020-10-15,2020,Fairfield,207270.0,340000.0,Single Family,Detached House,3,3,915.0,1.0254395,West
2020-10-15,2020,Waterbury,70600.0,153900.0,?,Detached House,3,1,958.0,1.0254395,South
2020-10-15,2020,,249130.0,355000.0,Single Family,Detached House,3,3,913.0,1.0254395,North
2020-10-16,2020,Stamford,275500.0,453000.0,Single Family,Detached House,3,3,1030.0,1.0254395,West
2020-10-16,2020,Bridgeport,130700.0,280000.0,Three Family,Triplex,6,5,,1.0254395,West
2020-10-16,2020,,104340.0,59500.0,Single Family,Detached House,3,2,1100.0,1.0254395,East
2020-10-16,2020,Waterbury,110870.0,178615.0,?,Triplex,6,4,1980.0,1.0254395,North
2020-10-17,2020,Waterbury,67980.0,125000.0,?,Detached House,3,3,1021.0,1.0254395,East
2020-10-18,2020,,136290.0,180000.0,Single Family,Detached House,3,2,1059.0,1.0254395,East
2020-10-18,2020,,93040.0,98000.0,Three Family,Triplex,6,5,2095.0,1.0254395,South
2020-10-18,2020,West Hartford,147070.0,231000.0,Single Family,Detached House,3,1,950.0,1.0254395,South
2020-10-22,2020,Bridgeport,121220.0,230000.0,Single Family,Detached House,3,2,,1.0254395,North
2020-10-22,2020,Stamford,,1207879.0,Single Family,Detached House,3,1,1047.0,1.0254395,West
2020-10-22,2020,Waterbury,,52000.0,Three Family,Triplex,6,5,2061.0,1.0254395,East
2020-10-22,2020,Waterbury,90000.0,66000.0,?,Detached House,3,3,927.0,1.0254395,South
2020-10-22,2020,West Hartford,332290.0,520000.0,Single Family,Detached House,3,2,1069.0,1.0254395,West
2020-10-22,2020,Bridgeport,,105000.0,Two Family,Duplex,4,4,1310.0,1.0254395,South
2020-10-23,2020,Fairfield,315560.0,485000.0,Two Family,Duplex,4,4,1256.0,1.0254395,East
2020-10-23,2020,,51030.0,63000.0,Single Family,Detached House,3,3,1094.0,1.0254395,West
2020-10-24,2020,,518490.0,735000.0,Single Family,Detached House,3,2,981.0,1.0254395,South
2020-10-25,2020,Fairfield,384510.0,470000.0,Single Family,Detached House,3,2,951.0,1.0254395,North
2020-10-26,2020,Bridgeport,136480.0,317500.0,Single Family,Detached House,3,2,987.0,1.0254395,North
2020-10-26,2020,Waterbury,64660.0,90000.0,?,Detached House,3,3,,1.0254395,South
2020-10-26,2020,Stamford,473120.0,600000.0,Single Family,Detached House,3,1,1027.0,1.0254395,North
2020-10-29,2020,West Hartford,158620.0,260000.0,Single Family,Detached House,3,1,1027.0,1.0254395,South
2020-10-29,2020,Waterbury,72070.0,89500.0,Single Family,Detached House,3,2,985.0,1.0254395,North
2020-10-29,2020,Bridgeport,,180000.0,Three Family,Triplex,6,4,1972.0,1.0254395,West
2020-10-29,2020,Fairfield,,295000.0,Single Family,Detached House,3,2,1074.0,1.0254395,North
2020-10-29,2020,Bridgeport,59950.0,115500.0,Single Family,Detached House,3,2,926.0,1.0254395,West
2020-10-29,2020,Greenwich,2020270.0,2050000.0,Single Family,Detached House,3,1,1077.0,1.0254395,South
2020-10-30,2020,Greenwich,781410.0,1275000.0,Single Family,Detached House,3,2,1063.0,1.0254395,West
2020-10-30,2020,Stamford,479370.0,725000.0,Single Family,Detached House,3,3,908.0,1.0254395,South
2020-10-31,2020,Bridgeport,185480.0,212533.0,Single Family,Detached House,3,3,977.0,1.0254395,South
2020-10-31,2020,Bridgeport,124190.0,170000.0,Single Family,Detached House,3,2,1057.0,1.0254395,East
2020-11-01,2020,Bridgeport,169230.0,152000.0,?,Duplex,4,2,1220.0,1.0254395,West
2020-11-01,2020,Greenwich,1479100.0,1945000.0,Single Family,Detached House,3,2,949.0,1.0254395,South
2020-11-01,2020,West Hartford,365540.0,523000.0,Single Family,Detached House,3,1,1017.0,1.0254395,West
2020-11-01,2020,Fairfield,253190.0,325000.0,Single Family,Detached House,3,2,964.0,1.0254395,North
2020-11-01,2020,Bridgeport,101920.0,190550.0,Single Family,Detached House,3,2,1060.0,1.0254395,East
2020-11-01,2020,Greenwich,3496850.0,5750000.0,?,Detached House,3,2,973.0,1.0254395,North
2020-11-01,2020,Stamford,437110.0,705000.0,Single Family,Detached House,3,2,958.0,1.0254395,North
2020-11-02,2020,Bridgeport,156960.0,170000.0,Single Family,Detached House,3,3,1075.0,1.0254395,East
2020-11-02,2020,Stamford,479270.0,725000.0,Single Family,Detached House,3,2,1093.0,1.0254395,East
2020-11-02,2020,Waterbury,30380.0,5000.0,?,Detached House,3,1,1075.0,1.0254395,East
2020-11-05,2020,West Hartford,134680.0,178000.0,Single Family,Detached House,3,3,1029.0,1.0254395,North
2020-11-05,2020,Bridgeport,131350.0,252500.0,Single Family,Detached House,3,3,998.0,1.0254395,West
2020-11-05,2020,Bridgeport,102360.0,170000.0,Single Family,Detached House,3,2,973.0,1.0254395,North
2020-11-05,2020,,314470.0,450000.0,Single Family,Detached House,3,1,954.0,1.0254395,East
2020-11-06,2020,Fairfield,283500.0,445500.0,Single Family,Detached House,3,3,1041.0,1.0254395,West
2020-11-07,2020,,,445000.0,Single Family,Detached House,3,2,1085.0,1.0254395,West
2020-11-07,2020,Waterbury,50990.0,80000.0,Three Family,Triplex,6,4,2148.0,1.0254395,North
2020-11-07,2020,Waterbury,82620.0,209000.0,Single Family,Detached House,3,2,1070.0,1.0254395,East
2020-11-07,2020,Waterbury,32740.0,103000.0,Single Family,Detached House,3,1,998.0,1.0254395,South
2020-11-07,2020,Stamford,380200.0,500000.0,Single Family,Detached House,3,3,1026.0,1.0254395,North
2020-11-08,2020,Bridgeport,113970.0,113000.0,Two Family,Duplex,4,3,1456.0,1.0254395,West
2020-11-09,2020,Waterbury,,102000.0,Single Family,Detached House,3,3,1024.0,1.0254395,North
2020-11-09,2020,Greenwich,,1495000.0,Single Family,Detached House,3,1,953.0,1.0254395,South
2020-11-13,2020,West Hartford,102340.0,169900.0,Single Family,Detached House,3,3,926.0,1.0254395,East
2020-11-13,2020,Fairfield,451850.0,685000.0,Single Family,Detached House,3,1,979.0,1.0254395,North
2020-11-13,2020,West Hartford,363020.0,418000.0,Single Family,Detached House,3,3,932.0,1.0254395,North
2020-11-13,2020,,121760.0,93000.0,Two Family,Duplex,4,3,1358.0,1.0254395,East
2020-11-13,2020,,275450.0,372000.0,Single Family,Detached House,3,1,1074.0,1.0254395,North
2020-11-13,2020,West Hartford,148960.0,218000.0,Single Family,Detached House,3,1,,1.0254395,South
2020-11-13,2020,Waterbury,81210.0,70000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-11-13,2020,Waterbury,149710.0,125000.0,Two Family,Duplex,4,4,1203.0,1.0254395,East
2020-11-13,2020,Bridgeport,147770.0,285000.0,Single Family,Detached House,3,3,1069.0,1.0254395,South
2020-11-14,2020,West Hartford,157080.0,250000.0,Single Family,Detached House,3,2,1088.0,1.0254395,West
2020-11-14,2020,Bridgeport,94860.0,57957.0,Single Family,Detached House,3,2,1030.0,1.0254395,West
2020-11-14,2020,Bridgeport,94860.0,19985.0,Single Family,Detached House,3,2,920.0,1.0254395,South
2020-11-14,2020,Bridgeport,95600.0,172000.0,Two Family,Duplex,4,3,1497.0,1.0254395,West
2020-11-15,2020,Fairfield,415520.0,445000.0,Single Family,Detached House,3,1,1004.0,1.0254395,South
2020-11-15,2020,Greenwich,1558620.0,2950000.0,?,Detached House,3,1,,1.0254395,East
2020-11-15,2020,Bridgeport,114970.0,185000.0,Single Family,Detached House,3,2,978.0,1.0254395,South
2020-11-16,2020,Bridgeport,95200.0,135555.0,Two Family,Duplex,4,3,1216.0,1.0254395,North
2020-11-16,2020,Fairfield,527030.0,670000.0,Single Family,Detached House,3,3,923.0,1.0254395,North
2020-11-16,2020,,580720.0,830000.0,?,Detached House,3,3,948.0,1.0254395,South
2020-11-19,2020,West Hartford,131600.0,217000.0,Single Family,Detached House,3,2,1061.0,1.0254395,West
2020-11-19,2020,Fairfield,315980.0,510000.0,Single Family,Detached House,3,1,1006.0,1.0254395,West
2020-11-19,2020,Greenwich,1417290.0,1385000.0,Single Family,Detached House,3,1,1028.0,1.0254395,North
2020-11-19,2020,Stamford,560550.0,975000.0,Single Family,Detached House,3,3,931.0,1.0254395,West
2020-11-19,2020,West Hartford,222530.0,320000.0,?,Detached House,3,3,918.0,1.0254395,South
2020-11-19,2020,Greenwich,1468460.0,3500000.0,Single Family,Detached House,3,3,,1.0254395,East
2020-11-19,2020,West Hartford,236390.0,315000.0,?,Detached House,3,3,959.0,1.0254395,West
2020-11-20,2020,West Hartford,258370.0,369000.0,Single Family,Detached House,3,1,1088.0,1.0254395,South
2020-11-20,2020,,393470.0,586350.0,Single Family,Detached House,3,2,1008.0,1.0254395,North
2020-11-20,2020,Waterbury,126330.0,190000.0,Single Family,Detached House,3,2,,1.0254395,East
2020-11-20,2020,Fairfield,,410000.0,Single Family,Detached House,3,1,970.0,1.0254395,East
2020-11-21,2020,,183570.0,215000.0,Single Family,Detached House,3,2,1040.0,1.0254395,North
2020-11-21,2020,Bridgeport,,120000.0,Single Family,Detached House,3,1,935.0,1.0254395,North
2020-11-21,2020,,,109000.0,Single Family,Detached House,3,1,943.0,1.0254395,West
2020-11-21,2020,Stamford,442970.0,750000.0,Single Family,Detached House,3,3,945.0,1.0254395,North
2020-11-26,2020,Bridgeport,148950.0,201000.0,?,Detached House,3,3,946.0,1.0254395,West
2020-11-26,2020,Fairfield,236950.0,405000.0,Single Family,Detached House,3,2,1042.0,1.0254395,North
2020-11-26,2020,,302520.0,552000.0,Single Family,Detached House,3,1,1017.0,1.0254395,South
2020-11-27,2020,Bridgeport,75890.0,134000.0,Single Family,Detached House,3,3,1042.0,1.0254395,West
2020-11-27,2020,Bridgeport,367580.0,330000.0,Single Family,Detached House,3,2,964.0,1.0254395,South
2020-11-27,2020,West Hartford,172480.0,279900.0,Single Family,Detached House,3,3,1027.0,1.0254395,West
2020-11-27,2020,Waterbury,56770.0,50000.0,Three Family,Triplex,6,6,2033.0,1.0254395,West
2020-11-28,2020,,,269900.0,Single Family,Detached House,3,1,1065.0,1.0254395,South
2020-11-28,2020,Bridgeport,97350.0,12500.0,?,Duplex,4,3,1278.0,1.0254395,West
2020-11-29,2020,Bridgeport,103200.0,180500.0,Two Family,Duplex,4,3,1258.0,1.0254395,North
2020-11-29,2020,,52400.0,76000.0,Single Family,Detached House,3,1,993.0,1.0254395,West
2020-11-30,2020,Waterbury,73960.0,118750.0,Single Family,Detached House,3,1,1074.0,1.0254395,West
2020-11-30,2020,Waterbury,43090.0,40000.0,Two Family,Duplex,4,3,1366.0,1.0254395,North
2020-11-30,2020,Stamford,315480.0,370000.0,Single Family,Detached House,3,1,995.0,1.0254395,North
2020-11-30,2020,Stamford,386940.0,591500.0,Single Family,Detached House,3,2,1017.0,1.0254395,North
2020-11-30,2020,Waterbury,97070.0,85400.0,Two Family,Duplex,4,3,1271.0,1.0254395,South
2020-12-03,2020,Bridgeport,80060.0,107000.0,Single Family,Detached House,3,3,1089.0,1.0254395,West
2020-12-03,2020,Bridgeport,137540.0,220000.0,Two Family,Duplex,4,2,1230.0,1.0254395,East
2020-12-03,2020,Stamford,286700.0,426000.0,Single Family,Detached House,3,2,1087.0,1.0254395,North
2020-12-03,2020,West Hartford,267190.0,385000.0,?,Detached House,3,3,969.0,1.0254395,East
2020-12-03,2020,West Hartford,153510.0,186000.0,Single Family,Detached House,3,3,900.0,1.0254395,South
2020-12-03,2020,Stamford,338080.0,525000.0,Two Family,Duplex,4,2,1241.0,1.0254395,North
2020-12-03,2020,Greenwich,3679900.0,4985000.0,Single Family,Detached House,3,3,942.0,1.0254395,South
2020-12-03,2020,Fairfield,236600.0,359000.0,Single Family,Detached House,3,3,949.0,1.0254395,East
2020-12-04,2020,,924420.0,1275000.0,Single Family,Detached House,3,2,945.0,1.0254395,East
2020-12-04,2020,Waterbury,89960.0,109200.0,Single Family,Detached House,3,3,1076.0,1.0254395,North
2020-12-04,2020,West Hartford,306670.0,460000.0,Single Family,Detached House,3,3,1099.0,1.0254395,South
2020-12-04,2020,Fairfield,278110.0,475000.0,Single Family,Detached House,3,2,904.0,1.0254395,East
2020-12-04,2020,Stamford,336110.0,950000.0,Two Family,Duplex,4,3,1399.0,1.0254395,West
2020-12-05,2020,Waterbury,76200.0,138000.0,Single Family,Detached House,3,1,1007.0,1.0254395,East
2020-12-05,2020,Waterbury,80060.0,125000.0,Single Family,Detached House,3,2,1036.0,1.0254395,North
2020-12-05,2020,Fairfield,394800.0,402000.0,Single Family,Detached House,3,3,923.0,1.0254395,West
2020-12-06,2020,Bridgeport,99800.0,215000.0,Two Family,Duplex,4,3,,1.0254395,North
2020-12-06,2020,Greenwich,2862020.0,3550000.0,Single Family,Detached House,3,3,1097.0,1.0254395,West
2020-12-06,2020,Waterbury,27250.0,55000.0,Single Family,Detached House,3,1,904.0,1.0254395,South
2020-12-06,2020,West Hartford,145180.0,245000.0,Single Family,Detached House,3,2,1074.0,1.0254395,South
2020-12-06,2020,Stamford,390100.0,452000.0,Single Family,Detached House,3,3,921.0,1.0254395,North
2020-12-06,2020,Bridgeport,122180.0,163500.0,Single Family,Detached House,3,2,980.0,1.0254395,West
2020-12-07,2020,Greenwich,2127440.0,3600000.0,Single Family,Detached House,3,2,,1.0254395,North
2020-12-07,2020,Waterbury,,143000.0,Two Family,Duplex,4,2,1384.0,1.0254395,North
2020-12-07,2020,Waterbury,61780.0,80000.0,Three Family,Triplex,6,5,1980.0,1.0254395,East
2020-12-07,2020,Waterbury,,285000.0,Three Family,Triplex,6,5,1808.0,1.0254395,South
2020-12-10,2020,Stamford,523840.0,665000.0,Single Family,Detached House,3,1,1021.0,1.0254395,North
2020-12-10,2020,Stamford,437300.0,640000.0,?,Detached House,3,2,,1.0254395,East
2020-12-11,2020,Greenwich,879830.0,975000.0,Single Family,Detached House,3,2,1028.0,1.0254395,South
2020-12-11,2020,Fairfield,508480.0,660000.0,Single Family,Detached House,3,3,1071.0,1.0254395,East
2020-12-11,2020,,231280.0,280000.0,Single Family,Detached House,3,2,1015.0,1.0254395,East
2020-12-11,2020,Fairfield,446320.0,745000.0,Single Family,Detached House,3,2,1051.0,1.0254395,West
2020-12-11,2020,,173500.0,330000.0,Three Family,Triplex,6,6,2136.0,1.0254395,South
2020-12-12,2020,Stamford,,560000.0,Two Family,Duplex,4,2,1280.0,1.0254395,East
2020-12-12,2020,West Hartford,157500.0,263000.0,Single Family,Detached House,3,3,937.0,1.0254395,East
2020-12-12,2020,Fairfield,1520680.0,2332500.0,Single Family,Detached House,3,3,1085.0,1.0254395,East
2020-12-13,2020,Greenwich,1017660.0,1650000.0,?,Detached House,3,2,1098.0,1.0254395,West
2020-12-13,2020,West Hartford,170100.0,230000.0,Single Family,Detached House,3,1,1077.0,1.0254395,South
2020-12-13,2020,Stamford,,515000.0,Single Family,Detached House,3,2,1054.0,1.0254395,North
2020-12-13,2020,Greenwich,577150.0,910000.0,Single Family,Detached House,3,2,912.0,1.0254395,South
2020-12-17,2020,Greenwich,1218700.0,1395000.0,Single Family,Detached House,3,2,961.0,1.0254395,East
2020-12-17,2020,Bridgeport,140120.0,250000.0,Single Family,Detached House,3,2,1063.0,1.0254395,West
2020-12-17,2020,Waterbury,190810.0,315000.0,?,Detached House,3,3,1054.0,1.0254395,North
2020-12-17,2020,West Hartford,202650.0,328500.0,Single Family,Detached House,3,1,1058.0,1.0254395,North
2020-12-17,2020,West Hartford,289450.0,368000.0,Single Family,Detached House,3,3,1025.0,1.0254395,South
2020-12-17,2020,Waterbury,,26000.0,Three Family,Triplex,6,5,1887.0,1.0254395,East
2020-12-18,2020,West Hartford,171990.0,190000.0,Single Family,Detached House,3,2,1092.0,1.0254395,East
2020-12-18,2020,Stamford,639190.0,1065061.0,Single Family,Detached House,3,2,1032.0,1.0254395,South
2020-12-18,2020,Greenwich,502040.0,805000.0,Single Family,Detached House,3,2,986.0,1.0254395,West
2020-12-18,2020,Stamford,214570.0,279900.0,Two Family,Duplex,4,3,1333.0,1.0254395,South
2020-12-18,2020,Bridgeport,129760.0,205000.0,Single Family,Detached House,3,1,,1.0254395,North
2020-12-18,2020,Stamford,1540000.0,1800000.0,Single Family,Detached House,3,1,,1.0254395,East
2020-12-19,2020,Bridgeport,85920.0,205000.0,Two Family,Duplex,4,3,1250.0,1.0254395,South
2020-12-19,2020,Stamford,479470.0,625000.0,Single Family,Detached House,3,1,,1.0254395,East
2020-12-19,2020,,559650.0,770000.0,Single Family,Detached House,3,1,964.0,1.0254395,North
2020-12-20,2020,Bridgeport,106930.0,163000.0,Single Family,Detached House,3,1,965.0,1.0254395,North
2020-12-20,2020,Fairfield,2443630.0,2640000.0,Single Family,Detached House,3,2,924.0,1.0254395,North
2020-12-20,2020,Bridgeport,106930.0,163000.0,Single Family,Detached House,3,2,1082.0,1.0254395,East
2020-12-20,2020,Waterbury,73510.0,70000.0,?,Detached House,3,2,,1.0254395,North
2020-12-20,2020,West Hartford,368900.0,690000.0,Single Family,Detached House,3,2,955.0,1.0254395,West
2020-12-20,2020,Bridgeport,175630.0,225000.0,Single Family,Detached House,3,1,,1.0254395,North
2020-12-20,2020,,,175000.0,Single Family,Detached House,3,2,978.0,1.0254395,North
2020-12-20,2020,Stamford,451410.0,958000.0,Single Family,Detached House,3,1,1008.0,1.0254395,South
2020-12-21,2020,Stamford,604830.0,650000.0,Single Family,Detached House,3,2,1070.0,1.0254395,South
2020-12-21,2020,Bridgeport,114130.0,100000.0,Single Family,Detached House,3,1,926.0,1.0254395,East
2020-12-21,2020,Stamford,1190000.0,1500000.0,Single Family,Detached House,3,2,993.0,1.0254395,East
2020-12-24,2020,West Hartford,,380000.0,Single Family,Detached House,3,2,1068.0,1.0254395,West
2020-12-26,2020,,167160.0,269000.0,Single Family,Detached House,3,2,1097.0,1.0254395,East
2020-12-26,2020,West Hartford,231560.0,323500.0,Single Family,Detached House,3,3,,1.0254395,East
2020-12-26,2020,Waterbury,68000.0,55000.0,Single Family,Detached House,3,3,1096.0,1.0254395,North
2020-12-27,2020,Bridgeport,124300.0,190000.0,?,Duplex,4,3,1221.0,1.0254395,West
2020-12-27,2020,Waterbury,84180.0,65100.0,?,Detached House,3,2,971.0,1.0254395,North
2020-12-27,2020,Waterbury,13590.0,10000.0,Single Family,Detached House,3,2,1086.0,1.0254395,South
2020-12-27,2020,Greenwich,,1495000.0,Single Family,Detached House,3,1,919.0,1.0254395,South
2020-12-27,2020,West Hartford,,315000.0,Two Family,Duplex,4,2,1378.0,1.0254395,South
2020-12-27,2020,Fairfield,567770.0,575000.0,Single Family,Detached House,3,3,973.0,1.0254395,South
2020-12-28,2020,Fairfield,158550.0,205000.0,Single Family,Detached House,3,1,926.0,1.0254395,East
2020-12-28,2020,Waterbury,48390.0,79000.0,Single Family,Detached House,3,2,972.0,1.0254395,South
2020-12-28,2020,Stamford,,530000.0,Single Family,Detached House,3,2,933.0,1.0254395,South
2020-12-31,2020,Fairfield,1194130.0,1300000.0,?,Detached House,3,1,1040.0,1.0254395,South
2020-12-31,2020,Waterbury,87750.0,120000.0,Single Family,Detached House,3,1,1013.0,1.0254395,North
2020-12-31,2020,,137960.0,240000.0,Three Family,Triplex,6,4,,1.0254395,South
2020-12-31,2020,Waterbury,71310.0,120000.0,Single Family,Detached House,3,1,983.0,1.0254395,East
2020-12-31,2020,Fairfield,,175000.0,Single Family,Detached House,3,3,951.0,1.0254395,North
2021-01-02,2021,Bridgeport,81450.0,155000.0,?,Detached House,3,1,1061.0,1.0234955,East
2021-01-03,2021,Waterbury,69670.0,40000.0,?,Detached House,3,2,1072.0,1.0234955,East
2021-01-03,2021,Waterbury,99060.0,173000.0,Single Family,Detached House,3,2,964.0,1.0234955,West
2021-01-03,2021,West Hartford,185640.0,320000.0,?,Detached House,3,2,1100.0,1.0234955,North
2021-01-03,2021,Bridgeport,,159000.0,Single Family,Detached House,3,2,968.0,1.0234955,West
2021-01-04,2021,Waterbury,,125000.0,Single Family,Detached House,3,1,935.0,1.0234955,West
2021-01-04,2021,Greenwich,949270.0,1305000.0,Single Family,Detached House,3,2,1006.0,1.0234955,North
2021-01-07,2021,Waterbury,108580.0,81000.0,Single Family,Detached House,3,1,,1.0234955,West
2021-01-07,2021,Waterbury,98600.0,159900.0,Two Family,Duplex,4,3,1447.0,1.0234955,West
2021-01-07,2021,Bridgeport,99160.0,140000.0,Single Family,Detached House,3,1,928.0,1.0234955,West
2021-01-08,2021,West Hartford,375060.0,610000.0,Single Family,Detached House,3,2,934.0,1.0234955,North
2021-01-08,2021,Greenwich,,555000.0,?,Detached House,3,1,1086.0,1.0234955,South
2021-01-08,2021,Bridgeport,166320.0,225000.0,Three Family,Triplex,6,4,1889.0,1.0234955,South
2021-01-08,2021,Waterbury,60260.0,69825.0,Four Family,Fourplex,8,8,2425.0,1.0234955,West
2021-01-08,2021,Bridgeport,166820.0,250000.0,Two Family,Duplex,4,3,1283.0,1.0234955,East
2021-01-10,2021,,540190.0,750000.0,Two Family,Duplex,4,3,1466.0,1.0234955,West
2021-01-11,2021,Bridgeport,,35000.0,Single Family,Detached House,3,3,1077.0,1.0234955,East
